Id,SalePrice
1461,133426.44586997386
1462,159942.76855375135
1463,195743.61488187124
1464,207921.49703399843
1465,224466.92058236437
1466,191632.10862096772
1467,175602.98254520757
1468,178650.44983495623
1469,223943.02952441128
1470,127907.5166072054
1471,228972.49681775164
1472,83750.77585691816
1473,90068.42871243777
1474,147505.53461123255
1475,144552.15403081034
1476,307571.85134687886
1477,236897.97071406347
1478,266896.7749454052
1479,265033.79109811364
1480,352679.43237967836
1481,288367.7930986946
1482,237535.07521762006
1483,166959.8455300052
1484,188553.82320160282
1485,169244.07987191132
1486,228600.036393049
1487,296513.0841262035
1488,235407.19187881553
1489,208509.99570103854
1490,199808.82523828745
1491,212377.58007809045
1492,111188.5930184825
1493,179675.5591483469
1494,286023.28324135434
1495,296826.8709483896
1496,248843.8041522811
1497,210478.6095182969
1498,175024.06371408017
1499,162987.90307666108
1500,140755.097791427
1501,164271.63292204682
1502,161131.36630432378
1503,274827.64890391723
1504,237476.31960734862
1505,246585.00754843943
1506,202780.30951176645
1507,222326.77460295113
1508,220355.286375491
1509,186021.22118074776
1510,164128.07596378634
1511,160189.75971446684
1512,175913.22826458595
1513,161355.4901672215
1514,175055.5916856996
1515,198825.93988416076
1516,180911.7886157022
1517,151527.63005614278
1518,141146.82993603015
1519,259259.1484030687
1520,142673.69206321053
1521,148851.37398156634
1522,181276.08455462146
1523,123042.84982245429
1524,128228.46988213809
1525,129807.18928554744
1526,122399.6458436526
1527,99964.52145400934
1528,135993.16337262167
1529,155555.0397156865
1530,191397.7706668773
1531,123314.89086684023
1532,119614.3214922813
1533,147953.87705598047
1534,120275.33408210058
1535,165190.55357520128
1536,127960.64201947024
1537,68656.52619318393
1538,192151.61405779814
1539,223063.19118078987
1540,103539.70227882895
1541,173580.26211503177
1542,162266.0606526466
1543,244305.17882057614
1544,95918.84071631558
1545,108757.22338186897
1546,136833.72823302023
1547,151740.41401600098
1548,150861.71463471258
1549,97894.74364698787
1550,163445.8866530235
1551,121903.39160363887
1552,136399.41442268857
1553,147161.16829413452
1554,117550.15045882948
1555,179768.67670132144
1556,88249.89432070582
1557,132932.00075907042
1558,95001.28963742021
1559,106719.41533574315
1560,164975.60047520933
1561,144553.5188019868
1562,125672.56135818604
1563,125271.55145156845
1564,187347.86004868586
1565,162076.12529971756
1566,259181.22133451002
1567,78653.54614383428
1568,221181.4771683577
1569,146064.3627364398
1570,119759.13330107556
1571,135619.66628160444
1572,148594.98515431752
1573,256188.0835202525
1574,122499.66971968368
1575,247697.48657668277
1576,217968.87375493947
1577,207724.6677783303
1578,165021.61779933033
1579,147187.5926662196
1580,214717.06049556515
1581,139327.8287008252
1582,145218.30138140768
1583,311480.11163141805
1584,256726.30348207147
1585,143627.41630822586
1586,77366.23013134832
1587,96710.92991822537
1588,154142.441831534
1589,114092.82196866069
1590,144572.16798329537
1591,114640.97207296891
1592,146078.64440799307
1593,119606.13729030274
1594,129614.1991826486
1595,123158.11360451799
1596,245181.29346162293
1597,170693.8434378675
1598,188168.06365105615
1599,200062.03028531672
1600,200820.8121820861
1601,63826.52225980172
1602,113454.08681505111
1603,105388.97804527293
1604,285067.3207454554
1605,254384.984895503
1606,187687.92131600308
1607,170044.82168170574
1608,223087.95251817355
1609,203036.05211913606
1610,147166.6455552093
1611,157429.0018369829
1612,153017.94144854698
1613,172906.27193787374
1614,122433.41372972944
1615,82747.06055635885
1616,77696.07344667063
1617,85224.87429252683
1618,132791.37404931497
1619,135450.77483296944
1620,147003.57305516372
1621,147037.14158175286
1622,156156.71644529916
1623,291835.6863335986
1624,210875.2272421667
1625,132694.54937071263
1626,185625.05051416138
1627,203922.08817397736
1628,264715.75577021186
1629,181054.06506618107
1630,320236.65171188
1631,235243.04388033532
1632,261302.6157033987
1633,169163.34933177457
1634,208289.13379689833
1635,190374.88172350146
1636,164647.73470337654
1637,186780.65063473114
1638,235094.48516312594
1639,205157.51702925304
1640,269843.51136676065
1641,205081.84936690866
1642,246952.55517739718
1643,237722.42937002142
1644,229800.27123260952
1645,197386.08156152949
1646,166030.85376298105
1647,172635.6454360048
1648,147435.58921899134
1649,138306.352208919
1650,130477.19508536896
1651,130731.2799584595
1652,82522.16104918682
1653,87203.79940177155
1654,149344.80694707393
1655,161083.45295606056
1656,147637.08494814677
1657,148480.9848189699
1658,149409.93598613882
1659,150122.2475566282
1660,158022.9343708727
1661,335473.85992340074
1662,326556.34389805765
1663,340169.3244087012
1664,324709.41055208654
1665,289037.4280195697
1666,315226.8251914402
1667,309060.99640938954
1668,328044.890202306
1669,283454.2940254715
1670,323094.5902389287
1671,293815.2560507229
1672,330846.6595302421
1673,268592.1076276928
1674,242018.24816698767
1675,185327.29958367813
1676,185001.91382091807
1677,227250.880257685
1678,320398.48223278683
1679,310447.51414190343
1680,317235.79137402476
1681,253764.99602602143
1682,308719.2638954623
1683,205529.9274048616
1684,184984.99504706793
1685,177482.4876426305
1686,186733.57962283687
1687,165641.41625979214
1688,209960.9191195476
1689,207144.43410673086
1690,186503.00143516608
1691,176748.193906799
1692,244560.95802674777
1693,168348.97291419265
1694,184495.82607112272
1695,172090.1360473348
1696,289295.6748905635
1697,175327.89092116532
1698,305329.75330359925
1699,283659.3214384788
1700,286255.01598117023
1701,263017.7836760498
1702,246782.32566190627
1703,258116.73123545627
1704,315552.57956866093
1705,234275.236371072
1706,320196.68107796455
1707,227051.7045377303
1708,224391.38842118066
1709,243746.2871167446
1710,240737.2823957567
1711,266495.3352729132
1712,266326.69432271883
1713,278021.719998598
1714,243846.81286955578
1715,219150.98159398296
1716,208407.93939443253
1717,197838.26496885036
1718,126252.96198557554
1719,233391.5306611856
1720,237010.3314225558
1721,194576.63712104558
1722,123170.36140372811
1723,159494.40939495584
1724,229460.1289999939
1725,245982.5183524665
1726,189628.23764021575
1727,170024.12692422685
1728,203413.9761869401
1729,180874.253778069
1730,175857.31613790957
1731,131918.20352750752
1732,143692.330611439
1733,130139.87724733407
1734,129999.81853345093
1735,133135.00936933866
1736,117937.40023266409
1737,300009.0955935397
1738,242513.53282790014
1739,264656.4106682171
1740,179412.43659329385
1741,180088.83978312553
1742,164050.8593527154
1743,188560.54572581375
1744,307225.66987697413
1745,239441.0043469576
1746,243247.82876013493
1747,237971.33522725757
1748,216805.99741524408
1749,178568.60037216172
1750,156178.13435287
1751,256404.50098932494
1752,129086.5809653895
1753,146320.0548886828
1754,276005.2255626462
1755,179776.8667748903
1756,129454.65132129149
1757,127294.29081902115
1758,160713.2405883494
1759,189899.02214561315
1760,170932.25800791685
1761,172976.969446447
1762,178995.51878993504
1763,186592.88110566634
1764,122104.95928920657
1765,192107.25048292655
1766,183551.0131184768
1767,212645.9145276549
1768,140452.31514548633
1769,207759.39410468377
1770,138466.20353163348
1771,140488.04337316667
1772,145719.5773155905
1773,134741.59222991575
1774,143115.5060989325
1775,132271.9419211054
1776,127746.6090675333
1777,120137.18685363414
1778,134918.54682031512
1779,115385.11837624948
1780,196940.00451137827
1781,134468.24319175354
1782,108763.41466066198
1783,137429.99083167317
1784,92389.05172904614
1785,118607.54171655854
1786,146724.7331236081
1787,187564.53678584352
1788,64424.29947864964
1789,112908.31530939168
1790,82135.65587699783
1791,166941.73803895165
1792,169300.17026792184
1793,130826.986343377
1794,149877.9062766469
1795,139857.68740211969
1796,112808.99824027902
1797,135092.99478263775
1798,123125.39395606048
1799,120965.77313874674
1800,131010.97816990565
1801,128854.33455337181
1802,177281.082314088
1803,175885.3395801018
1804,148287.29433456835
1805,131689.03705175078
1806,133842.50111058733
1807,180933.6713862135
1808,122654.94633032472
1809,138966.6610004884
1810,169058.11520267473
1811,126900.65600576981
1812,121114.2729918489
1813,138202.35044776407
