Id,SalePrice
1461,109632.87610510606
1462,154915.49866764556
1463,180377.96169857463
1464,160650.59651868104
1465,189123.30522676828
1466,182440.08257829706
1467,117441.26769476144
1468,150478.43286297077
1469,170359.84897415666
1470,64184.60432041901
1471,168703.78641926326
1472,129817.02590384615
1473,130469.60875233165
1474,144024.21137706673
1475,135075.49669721874
1476,464286.904360669
1477,258749.95421908936
1478,309614.4586495116
1479,251244.75171361587
1480,390931.11484549515
1481,296584.75639714964
1482,228226.81173814903
1483,156496.53810296382
1484,142397.69045281596
1485,177827.53296082342
1486,217223.31926852424
1487,301556.7184762855
1488,225578.56701714257
1489,153898.87621508114
1490,133054.40368413375
1491,214573.10788870064
1492,117320.13797591047
1493,169709.7599171985
1494,297484.36718234257
1495,281373.4229147692
1496,189975.42286980135
1497,183381.55109775322
1498,131117.90077385237
1499,131117.90077385237
1500,142137.77332033025
1501,158961.81784680582
1502,160393.56484902592
1503,193855.5133725423
1504,288087.66832747206
1505,201451.57306479133
1506,174183.02369649304
1507,162084.66161019937
1508,174169.16612762088
1509,182761.37850400654
1510,167726.89126093755
1511,135217.07125597965
1512,89336.04144368251
1513,165679.98298296047
1514,142506.8010167358
1515,171879.50378207932
1516,193077.5401570736
1517,123559.40435203492
1518,143355.38983505036
1519,158829.82101524068
1520,137378.01949861884
1521,163127.89225070275
1522,178640.4709233343
1523,107862.6597772684
1524,131317.89654376174
1525,121317.26557485954
1526,126184.52860149933
1527,106418.73528416894
1528,145207.60400460282
1529,141805.86464772033
1530,156109.60369619844
1531,134661.09547995048
1532,112574.77540463003
1533,76341.75654968737
1534,123990.8392474021
1535,172802.04415240922
1536,141310.35718899473
1537,59000.315432737145
1538,220357.98217917074
1539,255813.64492976948
1540,150855.26550697195
1541,109310.2089741642
1542,149460.44217627594
1543,241856.97643527706
1544,85958.87118487655
1545,140836.63259871028
1546,154756.69871505772
1547,116239.12870370845
1548,156087.76418953954
1549,127027.24842703449
1550,130547.20087674429
1551,136839.031589322
1552,133117.35258559993
1553,167057.93396396158
1554,156496.53810296382
1555,151529.30111611375
1556,133688.08277159196
1557,151474.762088923
1558,113258.58418551798
1559,136599.1093344574
1560,147897.11110131425
1561,132692.74304489637
1562,93677.42403292701
1563,115836.64101778218
1564,104270.33703305217
1565,112752.45821407952
1566,163615.4811304485
1567,88837.4777897384
1568,208007.530220821
1569,102487.87567405522
1570,157844.53403631106
1571,131593.51329627735
1572,151571.4573286323
1573,178150.94568211972
1574,118913.1671723594
1575,200470.71884811512
1576,214683.2789784529
1577,160285.5739924424
1578,133983.54183854087
1579,110118.3845572003
1580,226309.72715010552
1581,130777.20401966809
1582,104851.77423385848
1583,265584.44100508903
1584,209678.4050548487
1585,88309.38150925726
1586,63042.61276076628
1587,115142.31225647373
1588,148266.35762065687
1589,109729.27225735091
1590,120667.57888573536
1591,118301.25257763459
1592,115950.78759909095
1593,110802.40031670801
1594,149165.036318704
1595,146630.92932974975
1596,250598.32266263856
1597,158618.18228156332
1598,185694.41942072587
1599,176554.65645878008
1600,176554.65645878008
1601,50885.95405063201
1602,129040.39438264901
1603,117508.23843440368
1604,265041.51036796975
1605,256934.37590776596
1606,164102.05490920082
1607,203393.47037602338
1608,185617.31069633845
1609,152792.80632612557
1610,117049.72358468338
1611,142996.3555775537
1612,146166.1841554459
1613,139888.38529411773
1614,126336.42970598268
1615,114204.48098371274
1616,114204.48098371274
1617,114204.48098371274
1618,104058.45636466416
1619,102022.04296915501
1620,150505.02861650186
1621,134764.30578872294
1622,128413.80310039877
1623,225672.15917379674
1624,203064.05556587572
1625,89183.4372130494
1626,123241.61305064925
1627,170335.39706162224
1628,260636.18622168052
1629,201054.142403142
1630,296115.2024952264
1631,193243.92137801155
1632,274237.9228649583
1633,181968.97111735426
1634,164684.59551168288
1635,160350.81456877582
1636,139360.15163871212
1637,143182.89450420518
1638,323567.8535726224
1639,180337.2302011463
1640,289935.0882036503
1641,183570.14761320438
1642,242220.7508953812
1643,265338.7002577266
1644,261522.1761181047
1645,178429.39635902393
1646,155045.63484864662
1647,130157.9828508156
1648,141013.75317382417
1649,145884.73060516437
1650,78066.8535869964
1651,78066.8535869964
1652,129817.02590384615
1653,129817.02590384615
1654,150577.79860820793
1655,159076.50162672997
1656,144024.21137706673
1657,150577.79860820793
1658,144024.21137706673
1659,135075.49669721874
1660,119953.44483753461
1661,540328.5951563931
1662,384465.1341763325
1663,350694.69847037934
1664,425433.22732856596
1665,315701.2059361497
1666,210117.6586544217
1667,295846.30457860156
1668,327956.6569034348
1669,272589.4843496677
1670,359187.9851003485
1671,176163.77004668344
1672,357164.29671669804
1673,304431.2537324244
1674,224935.39221627646
1675,153843.79613076148
1676,151083.55523133976
1677,185229.047971127
1678,404862.4279994509
1679,254122.09698467088
1680,372303.45780347043
1681,262526.43695823126
1682,183839.73212830565
1683,183346.5116711431
1684,155195.99861361913
1685,163766.30029718694
1686,156665.75930328027
1687,177827.53296082342
1688,201499.31194097135
1689,215659.8741514415
1690,193438.4816057211
1691,170359.84897415666
1692,277547.08509397553
1693,177827.53296082342
1694,160269.16566761042
1695,219454.2374753491
1696,263786.60543973563
1697,219454.2374753491
1698,331020.7031139484
1699,338120.39473671705
1700,269940.1280521854
1701,296117.1505926493
1702,281241.17122065014
1703,260136.19244346584
1704,264075.232302537
1705,193995.0132341065
1706,336822.55805332505
1707,198526.9575033671
1708,183756.33157748802
1709,271433.53363073623
1710,195380.42772913145
1711,176609.07023633434
1712,249286.51002854478
1713,221708.79477718126
1714,235632.29204153785
1715,185822.39423152266
1716,153898.87621508114
1717,142397.69045281596
1718,134510.4070116169
1719,195548.9435876911
1720,211441.33149582328
1721,160393.56484902592
1722,113662.86521157736
1723,113662.86521157736
1724,164101.7689744993
1725,229201.76440690501
1726,193823.28012557523
1727,128702.07216856773
1728,198830.01285544765
1729,153245.24757115834
1730,176090.93874347204
1731,118251.70414162715
1732,115836.64101778218
1733,115836.64101778218
1734,109338.24019758885
1735,120840.41931700139
1736,120840.41931700139
1737,282849.6920685554
1738,192716.26885314242
1739,217483.51794415744
1740,197296.35127242855
1741,123990.8392474021
1742,158961.81784680582
1743,152817.21682134905
1744,281241.17122065014
1745,204569.6824179749
1746,289893.03773920715
1747,244767.07430744322
1748,249183.15909308466
1749,166748.02726353015
1750,148637.76978638984
