Id,SalePrice
1461,121541.89275319368
1462,157031.35973860987
1463,188277.77477025578
1464,193056.4878867113
1465,215721.02188012222
1466,178587.59644499433
1467,178591.86454606036
1468,171938.47476613344
1469,202779.8177690697
1470,127485.69700910983
1471,182892.7224195335
1472,103561.42957652279
1473,106761.20889573074
1474,152298.7119793733
1475,119121.52542615723
1476,376910.36683362286
1477,266266.23119358515
1478,300062.25878079375
1479,314421.85264624737
1480,467513.3649157889
1481,343172.9042339409
1482,216984.0480087992
1483,179119.80604199806
1484,174296.86388253453
1485,177870.62557861075
1486,200575.0363481404
1487,359308.0468434018
1488,247063.51125817292
1489,201487.95952758344
1490,226055.27881926938
1491,190697.3775241347
1492,97268.90811771814
1493,190632.09745080618
1494,290441.56662195513
1495,294233.5206226782
1496,242162.64481334283
1497,189189.119595559
1498,171148.12790322816
1499,169695.48640757988
1500,157852.4933591479
1501,173733.82766451864
1502,156157.73106828905
1503,292635.21687683533
1504,246642.52266758453
1505,227400.90422325945
1506,203795.98262698855
1507,249968.7442112621
1508,216057.53608580757
1509,169187.026716263
1510,149680.55992209545
1511,152756.34933526767
1512,167113.223951617
1513,161676.7085819001
1514,147331.2110524906
1515,201354.4818379781
1516,154659.91717343527
1517,165618.02474080664
1518,137408.41709613844
1519,221719.77007412448
1520,142733.659586851
1521,144010.7610087817
1522,171829.74387398505
1523,121867.45895984153
1524,123732.42830703098
1525,122424.09199908382
1526,115738.50560897097
1527,104929.04105860979
1528,138396.1476656078
1529,154406.10971304832
1530,184717.4131643989
1531,129658.93112841739
1532,97971.17315184805
1533,148705.72014373133
1534,132905.3282738768
1535,146952.18826918295
1536,116098.73696589847
1537,67744.59863469694
1538,144246.40933861543
1539,198524.34028391572
1540,104462.29766035052
1541,158728.48392507725
1542,160126.92756797982
1543,202997.89115751674
1544,86774.29243530794
1545,119517.91719824854
1546,139504.05521602966
1547,140121.36374333198
1548,141973.83157137028
1549,116651.1006003436
1550,151310.95931268527
1551,114985.17589837516
1552,149771.26530470836
1553,136434.0992732685
1554,133321.87269991625
1555,163649.55371292168
1556,101432.88503465948
1557,105490.96732118752
1558,103463.19525053818
1559,110814.70263741181
1560,138723.53226262057
1561,134289.10176669428
1562,134151.75380275448
1563,124772.34525911932
1564,163312.00092983834
1565,155704.20856487504
1566,239859.21188453087
1567,83152.93986128105
1568,240551.41268767414
1569,145362.2357686569
1570,139918.6177474026
1571,118082.8253863632
1572,145262.15855335098
1573,243269.88793926575
1574,144225.9763759361
1575,224751.27509087254
1576,228328.5269471802
1577,203735.73756953655
1578,156029.99713253963
1579,138569.15640606682
1580,210799.61336280976
1581,144002.77422148394
1582,132923.15491935244
1583,299054.41761244304
1584,228449.6896910881
1585,141932.58459065674
1586,73083.80402188726
1587,102659.67244566785
1588,161045.5404124459
1589,100307.8320673426
1590,142001.11383207137
1591,100666.0822759336
1592,120284.96505152681
1593,131919.39023508126
1594,154866.43614955808
1595,119398.89042716264
1596,251611.60840316306
1597,193461.0559250031
1598,207499.1605728073
1599,185253.4909085052
1600,190111.89111849168
1601,69125.00532544372
1602,125839.7595138248
1603,103901.46044223306
1604,293879.4379187896
1605,256736.3945035271
1606,165143.2352811919
1607,177955.9965499594
1608,228657.6260754118
1609,191847.77579061527
1610,156141.87843636263
1611,147387.46567539196
1612,181837.92311319784
1613,166134.24209222433
1614,124949.50179536897
1615,94686.46413126304
1616,88931.43412635331
1617,98795.37373978602
1618,129354.15989165017
1619,131811.670352954
1620,171011.9146576871
1621,144150.13913703122
1622,152840.98994484596
1623,283175.6312678112
1624,215256.13643813258
1625,117481.10002526984
1626,170809.1970332999
1627,198347.84827910416
1628,296702.15848560445
1629,187712.81648277293
1630,374129.4480064673
1631,249072.8545075657
1632,254879.20854168892
1633,173919.4538263924
1634,195879.33165510403
1635,182140.31624677964
1636,162987.8059283013
1637,191842.40979058231
1638,184786.54078552886
1639,184175.59512219625
1640,263978.60149451887
1641,196312.13061761984
1642,241132.8991158717
1643,232520.01740360574
1644,251899.3878553512
1645,188889.35915269787
1646,163068.67318083654
1647,179108.71267196164
1648,144850.13056692094
1649,138582.0660970727
1650,114299.76337821777
1651,123615.05857046969
1652,103745.1713958998
1653,105360.8227027989
1654,159845.7692481426
1655,152820.10648146595
1656,155927.59816295988
1657,159850.68691651124
1658,163017.9813929597
1659,128347.58451996149
1660,152356.55834962547
1661,409444.85956672946
1662,426365.1853772751
1663,398789.31527215586
1664,444070.6209345498
1665,321655.40052841185
1666,333527.5171742461
1667,365810.59115666285
1668,353075.91107586
1669,302985.3691280624
1670,369255.9884133271
1671,251418.8742466082
1672,417687.73493303877
1673,294181.3559420096
1674,252406.6010832649
1675,189413.3382194637
1676,186681.04428557135
1677,206051.64582208145
1678,452480.24080278375
1679,391957.5706556601
1680,326202.8837437167
1681,253873.60410430748
1682,328075.66999379214
1683,185278.038095244
1684,173904.8855051672
1685,178640.44223547608
1686,181129.5835576939
1687,171029.89823649774
1688,192145.43253439496
1689,196738.04460612847
1690,198398.53402197207
1691,186222.5206474972
1692,278899.5648798127
1693,173423.92265768413
1694,188458.99977012878
1695,171800.18734287343
1696,272660.5764090312
1697,170386.984652512
1698,354080.0815212772
1699,336802.04753975087
1700,252247.51158219954
1701,276316.44650736614
1702,253081.11662590606
1703,244764.77288753167
1704,281273.5282367077
1705,255909.4795391871
1706,406691.4064549166
1707,232052.78261283998
1708,209024.27177974515
1709,269501.70956451894
1710,241146.07259124666
1711,276341.3853366583
1712,270472.32383668824
1713,256503.99191460325
1714,231844.30071593606
1715,212714.19875915008
1716,180642.61755699725
1717,182905.38352780766
1718,134398.2741172971
1719,220743.62823416598
1720,254410.10296171423
1721,160936.6384433389
1722,122086.0266835626
1723,156533.1551828686
1724,220661.89084203227
1725,248298.78894217583
1726,197247.37827831143
1727,159581.50459854543
1728,180550.71131440438
1729,170328.48444641507
1730,151114.30396104458
1731,129612.14687652964
1732,131804.29373451
1733,121175.43140880745
1734,127578.55925040245
1735,131324.99763058525
1736,117161.46477528295
1737,312886.1003105781
1738,237313.44467955187
1739,294886.47425928887
1740,219333.2325098679
1741,188655.04974756477
1742,171665.16106909994
1743,174219.08536877748
1744,299617.11897217337
1745,226294.10170295864
1746,205469.30924818935
1747,220021.10808582875
1748,212435.70582623416
1749,162600.96827006183
1750,132555.18061301013
1751,236894.57734921228
1752,119961.02792913611
1753,155590.3017625439
1754,201820.71663332594
1755,178223.42274818828
1756,121874.6919877174
1757,122344.17838767698
1758,151812.8609342285
1759,165809.05096197818
1760,165351.4138465606
1761,136911.89786814796
1762,191616.09308354236
1763,189600.07027050565
1764,125880.37836564233
1765,174958.20613477376
1766,183595.26789459412
1767,190431.9377891318
1768,143176.48939364616
1769,175013.1146211112
1770,146778.2814388945
1771,126416.01409537264
1772,138228.13812463082
1773,132085.67989319615
1774,150645.38556197
1775,144814.1553152373
1776,132438.57578342684
1777,113576.65618714826
1778,140360.96298315757
1779,117119.81008780327
1780,180290.70068254485
1781,134474.90783727978
1782,91099.45893117394
1783,140762.24559833895
1784,98755.48487116476
1785,109560.02333337287
1786,141936.79423777416
1787,170632.28594887964
1788,53036.08828899331
1789,89084.7203354959
1790,80381.20642294119
1791,178575.36061032198
1792,145358.99960528332
1793,138614.17695263217
1794,151053.8590508882
1795,143952.0820558702
1796,126996.09101896257
1797,120672.66434495205
1798,125709.15975518247
1799,108350.02402913988
1800,133029.38405728168
1801,130034.16215084445
1802,137511.21192034005
1803,160535.3422555284
1804,133824.90224205755
1805,141776.17363635264
1806,138462.6727551744
1807,146344.58384838773
1808,115258.1130934193
1809,117064.3511583217
1810,149453.13958578522
1811,97854.97516740422
1812,104378.37958667624
1813,129178.34156099266
1814,103123.24274708415
1815,62442.31206198469
1816,94823.90546298474
1817,129318.04986620737
1818,149059.4765810013
1819,134950.94158932712
1820,79092.76660411546
1821,123137.8378316063
1822,160587.60323241158
1823,57450.72926313999
1824,128724.60346978971
1825,133825.2174185329
1826,116485.76120159662
1827,112274.1898591958
1828,134490.9373481263
1829,135345.22482870455
1830,155041.8192134744
1831,166161.3984641302
1832,101996.75167976842
1833,143235.0116028243
1834,129766.62092202771
1835,127174.0003526292
1836,141058.16516118086
1837,86852.82208729973
1838,128314.01584113202
1839,96668.34618410034
1840,157669.49089540527
1841,143532.39602943644
1842,107518.78873310305
1843,123264.70449029852
1844,146017.9544254671
1845,145269.8125962855
1846,162205.2895040384
1847,169987.21872691598
1848,60992.60239641419
1849,114659.86189832956
1850,128395.44876264005
1851,148428.2850374883
1852,131363.11548304494
1853,133177.27887335714
1854,168932.5263304754
1855,158070.0316041872
1856,243137.66985128846
1857,156387.37268038007
1858,157115.44788740884
1859,126649.57072651984
1860,150413.9046984998
1861,127250.79595853576
1862,308302.3494607606
1863,294250.39087525767
1864,294250.39087525767
1865,345930.00122084137
1866,354246.96497719624
1867,248435.9356623601
1868,303986.3372793505
1869,211945.27147556603
1870,230905.8744531921
1871,294722.15468872304
1872,172931.73542177517
1873,260215.3186229264
1874,142225.7805889868
1875,215790.30228495292
1876,204633.432193884
1877,206362.1814175694
1878,213506.78378877492
1879,132404.07766536172
1880,134612.85528833506
1881,248604.21717462986
1882,256803.9224595962
1883,197933.57212907658
1884,209687.6413859853
1885,238426.232976048
1886,302430.4651587465
1887,210497.2384916116
1888,262778.7002728871
1889,171056.8908596621
1890,126986.14393862642
1891,141617.95433177322
1892,108384.96093631735
1893,138804.80140694874
1894,127131.26990776151
1895,149377.97184248082
1896,134128.1222973637
1897,117612.43041994757
1898,118092.33821337066
1899,165804.21754803514
1900,150387.92476782817
1901,178426.4912369912
1902,167408.82738891838
1903,220648.7797519024
1904,145253.97049763997
1905,200691.25963623144
1906,161566.90017750955
1907,194963.48706255612
1908,113980.55731150482
1909,145737.5302853221
1910,129802.12759774875
1911,212044.25341370612
1912,301015.3416111954
1913,145370.29562696727
1914,70287.15952528072
1915,337546.01166796364
1916,66664.23185231266
1917,265705.2980398597
1918,140298.64572620313
1919,159168.06801060925
1920,165445.28790443714
1921,409432.4193211228
1922,337021.41195735626
1923,232816.07000740743
1924,234516.762127765
1925,214998.5510019432
1926,384129.1539307167
1927,130083.21142549124
1928,170619.56852487646
1929,119478.61589751506
1930,136305.05273954515
1931,144638.6667881206
1932,147141.79308282796
1933,184161.63355432943
1934,188320.09514630356
1935,178726.8174425159
1936,205392.03739641668
1937,198018.6676039601
1938,174857.3251947204
1939,301779.0796591936
1940,204689.93119090807
1941,178122.12485826516
1942,186619.6775521159
1943,239111.38229836297
1944,400065.8863135007
1945,402559.9638958107
1946,153964.87330626085
1947,322278.22714239825
1948,157075.85483048286
1949,235910.8064830114
1950,186852.11168322002
1951,254818.30270638433
1952,210445.30583143278
1953,167256.7246071592
1954,201191.37805855004
1955,129160.2850746485
1956,310706.1102117869
1957,162842.15349640136
1958,300889.9168960219
1959,148101.90976873986
1960,117959.24500468788
1961,131183.29008642043
1962,103035.67636245626
1963,103962.37514465164
1964,118802.39584742632
1965,156561.5597947743
1966,150494.89564094174
1967,299629.33963397524
1968,407264.2334572461
1969,385795.36971073045
1970,435560.40501031926
1971,439983.7182553368
1972,367711.9772371659
1973,300370.16961369914
1974,321591.51003285893
1975,463602.6945406447
1976,269136.71499070514
1977,368458.78415629093
1978,399426.3189276183
1979,323696.2336414129
1980,197149.1624586052
1981,335962.88727362984
1982,217110.72874005203
1983,218168.15879952663
1984,173856.77158864378
1985,218366.87836211754
1986,209395.98781112192
1987,193726.1564703317
1988,177829.00644458493
1989,199662.74555212355
1990,215880.46257077105
1991,212836.45876564796
1992,231176.12586230584
1993,171899.78581136838
1994,241654.07889628
1995,191607.95325098542
1996,261554.93749705306
1997,330853.43100462155
1998,321899.6290604932
1999,284011.3879021528
2000,315477.271754183
2001,270178.22366138303
2002,241047.22455350647
2003,272901.5789320252
2004,283139.91400794656
2005,253974.92974227978
2006,236948.39880328247
2007,251962.360520081
2008,210262.93419654362
2009,205016.69036872446
2010,186821.44536544694
2011,144493.2209186905
2012,180970.15402951822
2013,189078.6634171881
2014,196446.2516568229
2015,216436.9681236399
2016,197163.02172386038
2017,209216.1256848833
2018,129567.65323472983
2019,134478.4251008669
2020,102238.63907870994
2021,115547.2426551518
2022,184259.14880015585
2023,168731.61176660573
2024,263505.1754881744
2025,373385.15565618133
2026,193389.60255161658
2027,160167.62158001467
2028,163589.9387477223
2029,171574.96640940986
2030,260528.8593675497
2031,236808.3734278101
2032,252986.6752706186
2033,249196.54957621964
2034,176532.23647853147
2035,226456.24169927035
2036,200357.54881280506
2037,203198.77091389708
2038,298211.6687017595
2039,221381.23208665766
2040,334850.9674155345
2041,277589.90005479165
2042,211498.3628781133
2043,180983.18355535006
2044,179665.10248051633
2045,209363.12495137268
2046,144875.54314676474
2047,145105.83659420814
2048,144013.3612872702
2049,148572.7908689993
2050,188124.67479620033
2051,107298.69549224642
2052,127713.67619761029
2053,149296.1376696212
2054,97574.43358143372
2055,159138.05748083035
2056,140876.60426460925
2057,124543.5133499066
2058,208640.35108364213
2059,147149.53364534298
2060,165849.13767363026
2061,171524.24218824788
2062,137348.64237664343
2063,117065.62067090732
2064,144125.5279965761
2065,117525.48745666587
2066,169019.07397808877
2067,145332.4424176939
2068,147224.51129219786
2069,84621.23324752672
2070,112750.41929919885
2071,91538.76136367922
2072,147464.4231223525
2073,135370.28165609346
2074,191512.25766564495
2075,153822.95528894788
2076,116485.94447135579
2077,143865.72879837983
2078,130972.92016564112
2079,144923.0477975276
2080,119306.92591904764
2081,134204.95940834167
2082,127607.86020225393
2083,158368.27331939855
2084,110513.13266588566
2085,127234.13377378666
2086,108931.12101552253
2087,132131.7766119435
2088,106935.90110118307
2089,95242.58016007161
2090,131758.2889196027
2091,115140.21985185969
2092,135834.5866690148
2093,119636.60875892006
2094,118988.38179919915
2095,149385.99311598952
2096,87385.90419046815
2097,102032.49833742596
2098,159228.15214441603
2099,58093.815636921245
2100,94032.44206690021
2101,127299.87146776277
2102,138871.4801839369
2103,107854.95109577922
2104,151579.35715421985
2105,124439.26878181055
2106,82312.81952366384
2107,222090.48897000533
2108,116883.77392046843
2109,114416.93889755242
2110,127704.76140392189
2111,130955.06778684916
2112,153244.42775517024
2113,138577.37764786757
2114,129001.07609934549
2115,173968.02172884406
2116,118432.54913004817
2117,160011.0885242287
2118,141583.211184941
2119,120391.68890091081
2120,130744.27833743951
2121,109756.4420366597
2122,116099.94758717695
2123,99111.89033442982
2124,201838.28713019955
2125,141474.27739558957
2126,173511.37277779414
2127,166951.84694975315
2128,135473.4752682079
2129,106269.57932899817
2130,132476.22371215967
2131,158995.63664874338
2132,115133.76889257965
2133,131239.68047802272
2134,126822.14481687763
2135,93548.70081658628
2136,77654.92068162377
2137,109821.466840838
2138,136443.07316027713
2139,155391.65302588453
2140,137304.36324412952
2141,146595.51481294894
2142,139152.97630004253
2143,155890.58062696754
2144,118946.65939823752
2145,132138.24896910344
2146,158140.64230612013
2147,165945.34750181658
2148,139351.4346165463
2149,147784.64064031202
2150,243246.15604058435
2151,128760.886769958
2152,179757.0733148671
2153,153731.9878831709
2154,101896.64615157398
2155,136491.32333088078
2156,264183.9427884257
2157,226962.8007026837
2158,254447.65594018213
2159,222689.8051912573
2160,180334.76677493448
2161,255114.6203315515
2162,371756.8697322117
2163,331360.56705850794
2164,266381.91914253985
2165,212083.37340923154
2166,150964.68806805735
2167,220809.0295840215
2168,200658.40191107363
2169,207217.70249489904
2170,220146.60888435505
2171,152183.56766339764
2172,138620.04391815406
2173,174521.4661104537
2174,236360.0834603411
2175,303305.01848498126
2176,340717.95036076143
2177,259038.50291029952
2178,217681.11200835364
2179,141583.36954736835
2180,218854.96389185972
2181,209757.67482859956
2182,239185.61491986894
2183,211150.24628861496
2184,120378.76082957078
2185,129348.9241346217
2186,142930.8109116372
2187,163155.2640799397
2188,170281.14745315103
2189,236546.3671969257
2190,83550.93894355644
2191,82357.94464383782
2192,90785.20326097876
2193,102257.41919939415
2194,108286.40584633213
2195,109316.42018041109
2196,106106.3524913221
2197,134021.8451688515
2198,158296.89111767217
2199,155109.38996226105
2200,144045.446056061
2201,153473.65749885034
2202,221669.97637492
2203,173089.33889728575
2204,218110.97784928355
2205,144684.43761940295
2206,140409.22217331777
2207,212338.21647923003
2208,240680.91466972625
2209,227410.77283632912
2210,126778.99070969298
2211,121781.0227643852
2212,127888.39513958897
2213,104110.21711365349
2214,153978.10252853713
2215,106336.44915182012
2216,164689.34115655153
2217,63254.3248550592
2218,85439.55939550982
2219,89794.22555085347
2220,85007.89663223001
2221,337157.70396744786
2222,287867.2045588546
2223,307876.76268808416
2224,213812.35203902933
2225,128314.49613060844
2226,184406.77610049953
2227,195265.0307748237
2228,297663.42761932866
2229,265663.6970461619
2230,155876.8116304926
2231,221095.3467598878
2232,183988.93920765555
2233,182757.046081547
2234,248536.4261597267
2235,242387.79360794683
2236,279781.24559685256
2237,324545.89091052365
2238,217752.71094254832
2239,111449.05399396608
2240,168750.81774559186
2241,154178.7264180255
2242,127217.72564107466
2243,130084.19284814464
2244,104180.4232653953
2245,100922.54756474638
2246,141956.79087346725
2247,112362.29413070994
2248,121098.00501860784
2249,126507.5209389602
2250,135062.13283948888
2251,143053.3966228881
2252,178486.55759589717
2253,156861.41722327497
2254,181234.5343732225
2255,186100.60268106326
2256,187054.3213737213
2257,219457.34386674024
2258,171190.97012575017
2259,184720.46558287562
2260,159294.37601432766
2261,205960.29897079748
2262,232712.30363834725
2263,378798.86766040546
2264,414095.0674473378
2265,171543.3672732617
2266,314246.0084897282
2267,392461.33535104204
2268,404664.2504783461
2269,160899.15401975528
2270,191003.4702588402
2271,210006.90851033948
2272,197288.35234792664
2273,164513.76064422895
2274,185529.3171276709
2275,172898.0218323315
2276,197817.340828004
2277,189030.04720448673
2278,155411.61395322307
2279,135945.43977853967
2280,113130.1218580117
2281,172208.08194756735
2282,180753.26670390347
2283,113637.63620289219
2284,115831.93435291917
2285,141986.75395742056
2286,124361.18732183948
2287,382107.4504857807
2288,297279.658661846
2289,383311.7955471024
2290,449567.69413443375
2291,339112.0606937678
2292,411277.973996171
2293,461715.4872769734
2294,445827.0106025581
2295,454100.8582604034
2296,298910.56816104404
2297,348014.2437884587
2298,366370.65239861247
2299,365710.68761836085
2300,343820.66221428674
2301,297512.7890144717
2302,253136.81131999346
2303,263815.3858681424
2304,274393.0394684666
2305,188012.88225824767
2306,184179.26970085155
2307,191375.19375017472
2308,231411.83983940407
2309,275278.58819671004
2310,220117.34863492093
2311,200132.97756773935
2312,178424.97482332154
2313,172201.05305014068
2314,177161.40772398672
2315,180635.91849276362
2316,196635.4932254192
2317,193883.1362452472
2318,182311.54578167724
2319,184379.0524212808
2320,185302.76327918642
2321,246241.55624112012
2322,186123.8840479422
2323,190396.76309993622
2324,174987.16788173738
2325,222031.39665832906
2326,173019.20127011038
2327,213004.8369812203
2328,230736.16639087518
2329,201954.53565195377
2330,185704.57914330685
2331,359971.37481732963
2332,455238.1383600574
2333,337598.9607142459
2334,262930.48561088473
2335,293994.2332830413
2336,329697.40282051277
2337,194590.9175840745
2338,249999.5785820219
2339,233327.76966268892
2340,371023.14527113835
2341,212777.6696896709
2342,242741.02162700554
2343,232382.1932105248
2344,227428.50959699872
2345,253767.7828254796
2346,232292.49304433985
2347,204907.52889259646
2348,251693.91174532307
2349,187873.07204866825
2350,303871.03685450583
2351,255004.57600726656
2352,255804.9724821998
2353,251626.87150307267
2354,137295.05804800923
2355,145033.51315001538
2356,153655.30987714068
2357,204020.80653958808
2358,211822.00117983329
2359,126181.28451750551
2360,121760.97072870516
2361,142549.23488167013
2362,259916.09996107558
2363,152976.47447536947
2364,153640.04702739455
2365,214566.73058896148
2366,202475.39713241384
2367,244931.8149330705
2368,227957.12096898002
2369,234134.2278876163
2370,173033.25120134768
2371,170271.10791943964
2372,195502.77727015302
2373,290464.9424098691
2374,320622.2814734991
2375,251814.92823797208
2376,271248.9340248876
2377,340921.9081225989
2378,140044.70435042813
2379,190554.09069606606
2380,150415.15839105356
2381,166305.55213353637
2382,200886.98692729993
2383,205884.9157968202
2384,240616.46838583055
2385,161973.1219083074
2386,137412.26845039654
2387,141383.6856364405
2388,99838.08803592403
2389,134984.9569512506
2390,155036.6454380034
2391,143878.0022044003
2392,115991.63678176007
2393,172571.6611510746
2394,160174.09505310742
2395,209346.45867853455
2396,158696.61950736312
2397,199400.20134833344
2398,129095.76448512166
2399,58923.89012898079
2400,62273.759236576385
2401,123183.4181206985
2402,136723.92533886636
2403,145736.38380373965
2404,156019.69916060948
2405,172835.29645989978
2406,140484.5529159143
2407,128256.8126102724
2408,144852.27843588116
2409,134116.26315727032
2410,168527.61203258313
2411,119688.72503080913
2412,160111.87325637598
2413,140689.6060575661
2414,136275.76458437656
2415,136978.09804137525
2416,137551.71930039173
2417,139740.48732860063
2418,131949.58834047682
2419,140085.01793776458
2420,123608.43467831762
2421,145825.514455706
2422,109579.4374864719
2423,116853.06156995957
2424,146512.05002679076
2425,207379.04437426417
2426,136984.66320747818
2427,131790.9364749593
2428,184898.9591332674
2429,116086.40138426113
2430,133208.62724680026
2431,130030.98103232805
2432,147091.4157766803
2433,144136.82024844672
2434,137219.79841032572
2435,145282.18470013444
2436,109595.54385660455
2437,121364.24963975928
2438,133948.62103326884
2439,108436.73900061761
2440,134329.4861801427
